TimeSlice	Time	adductorbrevis	adductorlongus	adductormagnus	bicepsfemorisanterior	bicepsfemorisposterior	caudofemoralis	extensordigitorumlongus	flexordigitorumlongus	flexorhallucislongus	gemellusinferior	gemellussuperior	gluteusmaximus	gluteusmedius	gluteusminimus	gracilisanterior	gracilisposterior	illiopsoas	lateralgastrocnemius	medialgastrocnemius	obturatorexternus	obturatorinternus	pectineus	peroneuslongus	piriformis	plantaris	popliteus	quadratusfemoris	rectusfemoris	semimembranosus	semitendinosusaccessory	semitendinosusprincipal	soleus	tensorfascialatae	tibialisanterior	tibialisposterior	vastusintermedius	vastuslateralis	vastusmedialis
10	0.0054	0.0255968	0.0173912	0.0321183	0.0479892	0.0442217	0.0442033	0.0675308	0.0662327	0.0633478	0.0143991	0.0170937	0.0155027	0.0234298	0.0209165	0.0319146	0.0349483	0.0199478	0.0502039	0.0499647	0.0112463	0.0152716	0.0241504	0.0549205	0.0111956	0.0496774	0.0209482	0.017709	0.0442489	0.0400176	0.0481436	0.0411852	0.041733	0.0199842	0.0455163	0.0494031	0.0368308	0.042231	0.0394334
11	0.00594	0.0261365	0.0177269	0.0328646	0.0484748	0.0446789	0.0444344	0.0673694	0.0665387	0.0635311	0.0144251	0.0168072	0.0151898	0.0236672	0.0210878	0.0326197	0.0356595	0.0197658	0.050412	0.0501254	0.0112864	0.0152165	0.0245255	0.0551437	0.0114409	0.0498826	0.0209459	0.0177	0.0441085	0.0406446	0.0485643	0.0416716	0.0420175	0.0192095	0.0453507	0.0496051	0.0368954	0.0422893	0.0394749
12	0.00648	0.02665	0.0180681	0.0336104	0.0489498	0.0452331	0.0446564	0.0671847	0.0668282	0.0637252	0.0144524	0.0165267	0.0148825	0.0239016	0.0212666	0.0334043	0.0363922	0.0195897	0.0507012	0.0503247	0.0113297	0.0151635	0.0248991	0.0552661	0.0116914	0.0501721	0.0209694	0.017693	0.0439603	0.0412502	0.0490977	0.0422697	0.0423212	0.0184338	0.0451923	0.04981	0.0369462	0.0423349	0.0395562
13	0.00702	0.0269842	0.0183997	0.0341072	0.0492558	0.0458042	0.0448603	0.0665498	0.0668975	0.0639212	0.0144683	0.0162639	0.0145932	0.0240634	0.0214458	0.0341963	0.0368834	0.019427	0.0513443	0.0505402	0.0113738	0.0151263	0.0252559	0.0548081	0.0119371	0.0508178	0.0209891	0.0176877	0.0438161	0.0416408	0.0496554	0.0428893	0.0429637	0.0176882	0.0450315	0.0499732	0.0369873	0.042371	0.040007
14	0.00756	0.0271527	0.0186182	0.0343613	0.0494081	0.0461826	0.0449857	0.0659218	0.0669567	0.0640754	0.0144746	0.0160954	0.0144053	0.0241493	0.0215719	0.0347262	0.0371359	0.0193257	0.0519117	0.0507062	0.0114026	0.015106	0.025489	0.0543858	0.0121058	0.0513859	0.0209998	0.0176843	0.0437096	0.041836	0.0500252	0.0433006	0.0435269	0.0171915	0.044868	0.0500845	0.0370044	0.0423845	0.0404646
15	0.0081	0.0272131	0.0187286	0.0344533	0.049462	0.0463755	0.0450454	0.0654739	0.0670231	0.0641794	0.014476	0.0160115	0.0143104	0.0241817	0.0216398	0.0349983	0.0372279	0.0192767	0.0522894	0.0508136	0.0114166	0.0150981	0.0256067	0.0541454	0.0121951	0.0517632	0.0210039	0.0176828	0.0436475	0.0419052	0.0502137	0.0435105	0.0439015	0.0169353	0.0447321	0.0501582	0.0370074	0.0423857	0.0407819
16	0.00864	0.0272175	0.0187681	0.0344596	0.0494645	0.0464455	0.0450654	0.0652092	0.0670761	0.0642475	0.0144751	0.0159815	0.0142758	0.0241852	0.0216657	0.0350972	0.0372343	0.0192599	0.0524967	0.050881	0.0114213	0.0150971	0.025649	0.0540512	0.0122288	0.0519698	0.0210041	0.0176825	0.0436209	0.0419091	0.0502821	0.0435869	0.0441077	0.0168409	0.0446303	0.0502071	0.0370058	0.0423835	0.040951
17	0.00918	0.0272	0.0187706	0.0344311	0.049446	0.0464499	0.0450657	0.0650733	0.0671112	0.0642926	0.0144736	0.0159791	0.0142726	0.0241771	0.0216687	0.0351042	0.037205	0.019259	0.0525901	0.0509233	0.0114214	0.0150989	0.0256523	0.0540383	0.0122324	0.0520626	0.0210021	0.0176828	0.0436151	0.0418865	0.0502863	0.0435917	0.0442018	0.0168317	0.0445577	0.0502398	0.0370037	0.0423811	0.0410176
18	0.00972	0.0271781	0.0187586	0.0343951	0.0494227	0.0464266	0.0450584	0.0650108	0.0671331	0.0643226	0.0144719	0.0159875	0.0142817	0.0241668	0.0216625	0.0350737	0.0371672	0.0192643	0.0526215	0.0509501	0.0114198	0.0151013	0.0256401	0.0540596	0.0122241	0.0520935	0.0209992	0.0176831	0.0436183	0.0418581	0.0502632	0.0435665	0.0442351	0.0168562	0.0445069	0.0502617	0.0370019	0.0423793	0.0410296
19	0.01026	0.0271589	0.0187439	0.0343624	0.049401	0.0463962	0.0450495	0.0649833	0.067147	0.0643427	0.0144703	0.015998	0.0142933	0.0241579	0.0216545	0.0350348	0.037132	0.0192709	0.0526254	0.0509671	0.0114178	0.0151033	0.025625	0.0540891	0.0122135	0.052097	0.0209959	0.0176834	0.0436237	0.0418321	0.0502328	0.0435335	0.0442417	0.0168873	0.044471	0.0502768	0.0370005	0.0423779	0.0410201
