TimeSlice	Time	LH_Knee	LH_HipZ	LH_AnkleZ
3800	2.052	1.12256	1.29941	0.342549
3819	2.06226	1.11986	1.29775	0.341513
3838	2.07252	1.11717	1.29609	0.340479
3857	2.08278	1.11447	1.29442	0.339453
3876	2.09304	1.11178	1.29276	0.338425
3895	2.1033	1.1091	1.2911	0.3374
3914	2.11356	1.10642	1.28944	0.336379
3933	2.12382	1.10376	1.28779	0.335363
3952	2.13408	1.1011	1.28614	0.334359
3971	2.14434	1.09845	1.2845	0.333354
3990	2.1546	1.09582	1.28287	0.332357
4009	2.16486	1.0932	1.28124	0.331365
4028	2.17512	1.0906	1.27962	0.33038
4047	2.18538	1.08801	1.278	0.329409
4066	2.19564	1.08543	1.2764	0.32844
4085	2.2059	1.08288	1.2748	0.327478
4104	2.21616	1.08034	1.27322	0.326524
4123	2.22642	1.07782	1.27164	0.325577
4142	2.23668	1.07532	1.27008	0.324645
4161	2.24694	1.07283	1.26852	0.323716
4180	2.2572	1.07037	1.26698	0.322795
4199	2.26746	1.06792	1.26544	0.321882
4218	2.27772	1.0655	1.26392	0.320983
4237	2.28798	1.06309	1.26241	0.320087
4256	2.29824	1.0607	1.26091	0.319201
4275	2.3085	1.05834	1.25942	0.318322
4294	2.31876	1.05599	1.25794	0.317452
4313	2.32902	1.05366	1.25648	0.316596
4332	2.33928	1.05135	1.25502	0.315744
4351	2.34954	1.04907	1.25358	0.3149
4370	2.3598	1.0468	1.25215	0.314063
4389	2.37006	1.04455	1.25072	0.313242
4408	2.38032	1.04232	1.24931	0.312423
4427	2.39058	1.04012	1.24792	0.311612
4446	2.40084	1.03793	1.24653	0.310809
4465	2.4111	1.03576	1.24516	0.310021
4484	2.42136	1.03361	1.24379	0.309235
4503	2.43162	1.03148	1.24244	0.308456
4522	2.44188	1.02937	1.2411	0.307686
4541	2.45214	1.02728	1.23977	0.306929
4560	2.4624	1.02521	1.23845	0.306175
4579	2.47266	1.02315	1.23714	0.305428
4598	2.48292	1.02112	1.23584	0.304688
4617	2.49318	1.0191	1.23456	0.303962
