TimeSlice	Time	LH_Knee	LH_HipZ	LH_AnkleZ
2299	1.24146	0.243363	0.627398	0.155025
2318	1.25172	0.244794	0.62678	0.159121
2337	1.26198	0.244752	0.625729	0.161906
2356	1.27224	0.244343	0.624775	0.164037
2375	1.2825	0.243905	0.624076	0.165772
2394	1.29276	0.243524	0.623633	0.167221
2413	1.30302	0.24321	0.623407	0.168447
2432	1.31328	0.242952	0.623348	0.16949
2451	1.32354	0.242744	0.623421	0.170384
2470	1.3338	0.242582	0.6236	0.171158
2489	1.34406	0.242461	0.623862	0.171832
2508	1.35432	0.242365	0.624183	0.172417
2527	1.36458	0.242291	0.624546	0.172929
2546	1.37484	0.242235	0.624937	0.173379
2565	1.3851	0.242194	0.625347	0.173778
2584	1.39536	0.242166	0.625766	0.174134
2603	1.40562	0.242147	0.626187	0.174453
2622	1.41588	0.242136	0.626605	0.17474
2641	1.42614	0.242131	0.627016	0.174999
2660	1.4364	0.24213	0.627417	0.175235
2679	1.44666	0.242133	0.627806	0.17545
2698	1.45692	0.242139	0.628181	0.175646
2717	1.46718	0.242146	0.628541	0.175826
2736	1.47744	0.242155	0.628886	0.175992
2755	1.4877	0.242165	0.629215	0.176144
2774	1.49796	0.242175	0.629529	0.176285
2793	1.50822	0.242186	0.629827	0.176415
2812	1.51848	0.242197	0.63011	0.176536
2831	1.52874	0.242207	0.630378	0.176648
2850	1.539	0.159684	0.563704	0.182065
2869	1.54926	-0.024845	0.328397	0.243912
2888	1.55952	-0.109429	0.134837	0.329304
2907	1.56978	-0.182698	-0.0608495	0.439183
2926	1.58004	-0.148622	-0.0645339	0.470866
2945	1.5903	-0.0884018	0.023437	0.438853
2964	1.60056	-0.0789518	0.0237392	0.444474
2983	1.61082	-0.0845849	-0.0101477	0.46759
3002	1.62108	-0.072081	-0.00631438	0.470321
3021	1.63134	-0.0576995	0.00847094	0.464425
3040	1.6416	-0.0529239	0.00701526	0.46519
3059	1.65186	-0.0499003	0.00134663	0.468101
3078	1.66212	-0.0441891	0.00150916	0.467771
3097	1.67238	-0.038479	0.00293829	0.466222
3116	1.68264	-0.0338879	0.00252103	0.465395
3135	1.6929	-0.0296136	0.00145872	0.464849
3154	1.70316	-0.0251688	0.000822013	0.464019
3173	1.71342	-0.0206785	0.000396538	0.46301
3192	1.72368	-0.0247821	-0.00357323	0.45703
3211	1.73394	-0.0318905	-0.00555855	0.446803
3230	1.7442	-0.0368597	-0.00673325	0.438907
3249	1.75446	-0.0538382	-0.0181336	0.434155
3268	1.76472	-0.10676	-0.0613703	0.432689
3287	1.77498	-0.156661	-0.114494	0.442254
3306	1.78524	-0.198015	-0.168215	0.45745
3325	1.7955	-0.235627	-0.223885	0.477939
3344	1.80576	-0.269186	-0.281002	0.503612
3363	1.81602	-0.298348	-0.33897	0.534233
3382	1.82628	-0.322777	-0.397129	0.569494
3401	1.83654	-0.342175	-0.454771	0.609008
3420	1.8468	-0.356294	-0.51116	0.652307
3439	1.85706	-0.36547	-0.565816	0.698564
3458	1.86732	-0.369384	-0.617555	0.746965
3477	1.87758	-0.367682	-0.66554	0.797085
3496	1.88784	-0.360632	-0.709438	0.848331
3515	1.8981	-0.348544	-0.749025	0.900177
3534	1.90836	-0.33176	-0.784182	0.95217
3553	1.91862	-0.310641	-0.814886	1.00394
3572	1.92888	-0.285554	-0.841197	1.05519
3591	1.93914	-0.256862	-0.86324	1.1057
3610	1.9494	-0.224912	-0.881192	1.1553
3629	1.95966	-0.190034	-0.895257	1.20389
3648	1.96992	-0.152533	-0.905662	1.25141
3667	1.98018	-0.112695	-0.912644	1.29781
3686	1.99044	-0.0707373	-0.916431	1.34312
3705	2.0007	-0.0265391	-0.917186	1.38762
3724	2.01096	0.0198019	-0.915077	1.43139
3743	2.02122	0.0681749	-0.910242	1.47444
3762	2.03148	0.118482	-0.902826	1.51684
3781	2.04174	0.170661	-0.892951	1.55863
3800	2.052	0.224692	-0.880715	1.59991
3819	2.06226	0.280596	-0.866189	1.64076
3838	2.07252	0.338449	-0.84941	1.6813
3857	2.08278	0.398384	-0.830373	1.72165
3876	2.09304	0.460615	-0.809025	1.76197
3895	2.1033	0.525233	-0.785437	1.80255
3914	2.11356	0.592414	-0.759943	1.84486
3933	2.12382	0.664644	-0.730795	1.88859
3952	2.13408	0.743374	-0.697217	1.9344
3971	2.14434	0.831343	-0.657708	1.98351
3990	2.1546	0.934093	-0.609163	2.03837
4009	2.16486	1.06643	-0.543182	2.10537
4028	2.17512	1.39358	-0.365464	2.25543
4047	2.18538	1.27347	-0.441028	2.21137
4066	2.19564	1.36486	-0.392244	2.2532
4085	2.2059	1.36115	-0.393432	2.25125
4104	2.21616	1.3393	-0.40497	2.24161
4123	2.22642	1.31701	-0.416814	2.23178
4142	2.23668	1.2957	-0.428122	2.22238
4161	2.24694	1.27586	-0.438621	2.21362
4180	2.2572	1.25733	-0.448398	2.20543
4199	2.26746	1.23999	-0.457532	2.19777
4218	2.27772	1.22371	-0.466086	2.19057
4237	2.28798	1.20841	-0.474111	2.18381
4256	2.29824	1.194	-0.481652	2.17744
4275	2.3085	1.18042	-0.488746	2.17145
4294	2.31876	1.16761	-0.495425	2.1658
4313	2.32902	1.15551	-0.50172	2.16046
4332	2.33928	1.14409	-0.507657	2.15543
4351	2.34954	1.13329	-0.513259	2.15068
4370	2.3598	1.12307	-0.518548	2.14619
4389	2.37006	1.11341	-0.523544	2.14194
4408	2.38032	1.10427	-0.528265	2.13793
4427	2.39058	1.09561	-0.532727	2.13414
4446	2.40084	1.08741	-0.536947	2.13056
4465	2.4111	1.07964	-0.540939	2.12717
4484	2.42136	1.07229	-0.544716	2.12396
4503	2.43162	1.06532	-0.54829	2.12093
4522	2.44188	1.05871	-0.551673	2.11806
4541	2.45214	1.05245	-0.554875	2.11535
4560	2.4624	1.04652	-0.557907	2.11279
4579	2.47266	1.0409	-0.560777	2.11036
4598	2.48292	1.03557	-0.563495	2.10807
4617	2.49318	1.03052	-0.566068	2.1059
4636	2.50344	1.02573	-0.568505	2.10385
4655	2.5137	1.02119	-0.570813	2.10191
4674	2.52396	1.01689	-0.572997	2.10008
4693	2.53422	1.01282	-0.575066	2.09835
4712	2.54448	1.00896	-0.577024	2.09671
4731	2.55474	1.00531	-0.578878	2.09517
4750	2.565	1.00184	-0.580633	2.09371
4769	2.57526	0.998563	-0.582294	2.09233
4788	2.58552	0.995458	-0.583866	2.09103
4807	2.59578	0.992519	-0.585352	2.0898
4826	2.60604	0.989737	-0.586759	2.08865
4845	2.6163	0.987106	-0.588089	2.08756
4864	2.62656	0.984621	-0.589343	2.08653
4883	2.63682	0.982285	-0.590521	2.08558
4902	2.64708	0.98009	-0.591626	2.08469
4921	2.65734	0.978028	-0.592662	2.08387
4940	2.6676	0.976094	-0.593633	2.08311
4959	2.67786	0.97428	-0.594543	2.08241
4978	2.68812	0.972583	-0.595394	2.08176
4997	2.69838	0.970996	-0.596189	2.08117
5016	2.70864	0.969515	-0.59693	2.08063
5035	2.7189	0.968135	-0.59762	2.08014
5054	2.72916	0.966852	-0.598262	2.0797
5073	2.73942	0.965662	-0.598857	2.0793
5092	2.74968	0.964561	-0.599407	2.07895
5111	2.75994	0.963546	-0.599914	2.07863
5130	2.7702	0.962614	-0.60038	2.07836
5149	2.78046	0.96176	-0.600807	2.07813
5168	2.79072	0.960982	-0.601196	2.07794
5187	2.80098	0.960276	-0.601548	2.07778
5206	2.81124	0.959641	-0.601867	2.07765
5225	2.8215	0.959071	-0.602151	2.07756
5244	2.83176	0.958566	-0.602404	2.0775
5263	2.84202	0.958123	-0.602627	2.07747
5282	2.85228	0.957739	-0.60282	2.07747
5301	2.86254	0.95741	-0.602985	2.07749
5320	2.8728	0.957136	-0.603124	2.07755
5339	2.88306	0.956913	-0.603236	2.07762
5358	2.89332	0.956739	-0.603325	2.07773
5377	2.90358	0.956614	-0.603389	2.07785
5396	2.91384	0.956534	-0.603431	2.078
5415	2.9241	0.956498	-0.603451	2.07817
5434	2.93436	0.956505	-0.603451	2.07836
5453	2.94462	0.956551	-0.60343	2.07856
5472	2.95488	0.956636	-0.60339	2.07879
5491	2.96514	0.956757	-0.603332	2.07903
5510	2.9754	0.956799	-0.603326	2.07916
5529	2.98566	0.956831	-0.603327	2.07924
5548	2.99592	0.956894	-0.603311	2.07933
5567	3.00618	0.956993	-0.603275	2.07945
5586	3.01644	0.957116	-0.603226	2.07957
5605	3.0267	0.957264	-0.603164	2.07969
5624	3.03696	0.95744	-0.603087	2.07983
5643	3.04722	0.957639	-0.602997	2.07998
5662	3.05748	0.957862	-0.602895	2.08013
5681	3.06774	0.9581	-0.602784	2.08029
5700	3.078	0.958367	-0.602659	2.08046
5719	3.08826	0.958646	-0.602526	2.08064
5738	3.09852	0.958952	-0.60238	2.08083
5757	3.10878	0.95927	-0.602228	2.08101
5776	3.11904	0.95961	-0.602064	2.08122
5795	3.1293	0.959964	-0.601893	2.08142
5814	3.13956	0.960333	-0.601714	2.08163
5833	3.14982	0.960723	-0.601524	2.08185
5852	3.16008	0.961123	-0.601329	2.08208
5871	3.17034	0.961538	-0.601126	2.0823
5890	3.1806	0.961969	-0.600916	2.08254
5909	3.19086	0.962412	-0.600699	2.08278
5928	3.20112	0.962868	-0.600475	2.08303
5947	3.21138	0.963336	-0.600245	2.08328
5966	3.22164	0.963817	-0.600008	2.08354
5985	3.2319	0.964311	-0.599765	2.0838
6004	3.24216	0.964811	-0.599519	2.08406
6023	3.25242	0.965327	-0.599264	2.08434
6042	3.26268	0.965854	-0.599003	2.08461
6061	3.27294	0.966391	-0.598738	2.0849
6080	3.2832	0.966934	-0.59847	2.08518
