TimeSlice	Time	LH_Knee	LH_HipZ	LH_AnkleZ
6365	3.4371	0.887653	1.14876	0.258358
6384	3.44736	0.886605	1.14806	0.258009
6403	3.45762	0.885562	1.14736	0.257667
6422	3.46788	0.884525	1.14666	0.257323
6441	3.47814	0.883492	1.14597	0.256979
6460	3.4884	0.882465	1.14529	0.256637
6479	3.49866	0.881442	1.1446	0.256303
6498	3.50892	0.880425	1.14392	0.255966
6517	3.51918	0.879412	1.14324	0.255631
6536	3.52944	0.878404	1.14257	0.255302
6555	3.5397	0.877401	1.14189	0.254971
6574	3.54996	0.876402	1.14122	0.25464
6593	3.56022	0.875408	1.14056	0.254317
6612	3.57048	0.874419	1.13989	0.253992
6631	3.58074	0.873434	1.13923	0.253666
6650	3.591	0.872454	1.13857	0.253348
6669	3.60126	0.871478	1.13792	0.253028
6688	3.61152	0.870507	1.13726	0.252707
6707	3.62178	0.86954	1.13661	0.252388
6726	3.63204	0.868577	1.13597	0.252079
6745	3.6423	0.867619	1.13532	0.251763
6764	3.65256	0.866665	1.13468	0.251449
6783	3.66282	0.865714	1.13404	0.251143
6802	3.67308	0.864768	1.1334	0.250834
6821	3.68334	0.863826	1.13277	0.250524
6840	3.6936	0.862888	1.13213	0.250222
6859	3.70386	0.861954	1.1315	0.249917
6878	3.71412	0.861024	1.13088	0.249613
6897	3.72438	0.860098	1.13025	0.249316
6916	3.73464	0.859176	1.12963	0.249015
6935	3.7449	0.858257	1.12901	0.248715
6954	3.75516	0.857342	1.12839	0.248422
6973	3.76542	0.856431	1.12778	0.248126
6992	3.77568	0.855524	1.12716	0.24783
7011	3.78594	0.854621	1.12655	0.247541
7030	3.7962	0.853721	1.12594	0.247249
7049	3.80646	0.852825	1.12534	0.246957
7068	3.81672	0.851932	1.12473	0.246673
7087	3.82698	0.851042	1.12413	0.246385
7106	3.83724	0.850157	1.12353	0.246097
7125	3.8475	0	0	0
7144	3.85776	0	0	0
7163	3.86802	0	0	0
7182	3.87828	0	0	0
7201	3.88854	0	0	0
7220	3.8988	0	0	0
7239	3.90906	0	0	0
7258	3.91932	0	0	0
7277	3.92958	0	0	0
