TimeSlice	Time	LH_Knee	LH_HipZ	LH_AnkleZ
6859	3.70386	0.8619	1.13147	0.249901
6878	3.71412	0.86097	1.13084	0.249598
6897	3.72438	0.860044	1.13022	0.249295
6916	3.73464	0.859122	1.12959	0.248999
6935	3.7449	0.858203	1.12897	0.2487
6954	3.75516	0.857289	1.12836	0.248401
6973	3.76542	0.856378	1.12774	0.24811
6992	3.77568	0.855471	1.12713	0.247815
7011	3.78594	0.854568	1.12652	0.247521
7030	3.7962	0.853668	1.12591	0.247233
7049	3.80646	0.852771	1.1253	0.246943
7068	3.81672	0.851879	1.1247	0.246652
7087	3.82698	0.850989	1.12409	0.246369
7106	3.83724	0.850104	1.12349	0.246082
7125	3.8475	0	0	0
7144	3.85776	0	0	0
7163	3.86802	0	0	0
7182	3.87828	0	0	0
7201	3.88854	0	0	0
7220	3.8988	0	0	0
7239	3.90906	0	0	0
7258	3.91932	0	0	0
7277	3.92958	0	0	0
