TimeSlice	Time	adductorbrevis	adductorlongus	adductormagnus	bicepsfemorisanterior	bicepsfemorisposterior	caudofemoralis	extensordigitorumlongus	flexordigitorumlongus	flexorhallucislongus	gemellusinferior	gemellussuperior	gluteusmaximus	gluteusmedius	gluteusminimus	gracilisanterior	gracilisposterior	illiopsoas	lateralgastrocnemius	medialgastrocnemius	obturatorexternus	obturatorinternus	pectineus	peroneuslongus	piriformis	plantaris	popliteus	quadratusfemoris	rectusfemoris	semimembranosus	semitendinosusaccessory	semitendinosusprincipal	soleus	tensorfascialatae	tibialisanterior	tibialisposterior	vastusintermedius	vastuslateralis	vastusmedialis
11	0.00594	0.0502476	0.295001	0.0591502	0.526204	0.0287692	0.0598956	0.0347328	0.751702	0.44	0.229752	0.0484984	0.10454	0	0	0.966876	0	0.0212505	0.196202	0.0266831	0.00152317	0.119455	0.0407642	0.0239491	0.0176115	0.0877388	0.0247137	0.0642429	2.92577	0.00564951	0.0555916	0.0700066	1.42	0.47984	4.7645	0.0637721	0.992209	0.273913	2.62924
12	0.00648	0.0537431	0.293396	0.0629661	0.528877	0.0297969	0.0635683	0.0371443	0.791548	0.44	0.244439	0.0544205	0.115462	0	0	0.974414	0	0.0234875	0.213212	0.0247179	0.0015471	0.128527	0.0229932	0.0257059	0.0182418	0.133293	0.0265962	0.0687109	2.94763	0.00590682	0.0583401	0.070236	1.42	0.524437	4.85953	0.0695796	1.00826	0.29314	2.78919
13	0.00702	0.0571638	0.291228	0.0666396	0.529415	0.0275285	0.067051	0.039454	0.845248	0.44	0.258552	0.0605297	0.126665	0	0	0.9787	0	0.0257648	0.230871	0.0391231	0.00155921	0.137438	0.00408018	0.0292658	0.0187596	0.160688	0.0284511	0.0730254	2.9688	0.00614246	0.0608816	0.0693866	1.42	0.569501	4.88539	0.07584	1.02135	0.311977	2.93854
14	0.00756	0.0605545	0.288989	0.0702127	0.53216	0.0260213	0.0704136	0.0416851	0.856088	0.44	0.272078	0.06661	0.137937	0	0	0.981072	0	0.0279946	0.247585	0.0510431	0.00156253	0.146133	0	0.034548	0.0192097	0.141125	0.0302845	0.077163	2.98742	0.00638627	0.0632344	0.0682594	1.42	0.614066	4.8697	0.0818375	1.03197	0.330418	3.07439
15	0.0081	0.0639372	0.287288	0.0737121	0.539264	0.0283654	0.0737731	0.0438803	0.819094	0.44	0.285025	0.0722904	0.148909	0	0	0.983945	0	0.0300398	0.262841	0.0477271	0.00156867	0.154583	0	0.039631	0.019667	0.102027	0.0321015	0.0810964	2.99818	0.0066553	0.0654275	0.0686011	1.42	0.65656	4.87208	0.0872137	1.0392	0.348255	3.19981
16	0.00864	0.0673041	0.286265	0.077132	0.548961	0.0334505	0.077185	0.0460541	0.778483	0.44	0.297416	0.0774097	0.159407	0	0	0.98843	0	0.0318403	0.277531	0.0350823	0.00158336	0.162811	0	0.0431586	0.0201694	0.0859738	0.0339003	0.0848438	2.99952	0.00694233	0.067483	0.0710464	1.42	0.696231	4.91611	0.0922771	1.04256	0.365325	3.31986
17	0.00918	0.0706411	0.285602	0.0804527	0.558393	0.0377808	0.0806313	0.0481845	0.772561	0.44	0.309294	0.0820716	0.16951	0	0	0.993705	0	0.0334395	0.292765	0.0278655	0.00160072	0.170834	0	0.0456478	0.0207012	0.103692	0.0356757	0.0884377	2.99583	0.00723112	0.0694076	0.0745298	1.42	0.733523	4.9715	0.097559	1.04303	0.381723	3.43631
18	0.00972	0.0739534	0.285021	0.0836695	0.566792	0.0395186	0.0840704	0.0502431	0.794802	0.44	0.320678	0.0864158	0.179338	0	0	0.998371	0	0.0349002	0.308632	0.0323288	0.00162361	0.178655	0	0.048584	0.021239	0.127382	0.0374248	0.0918645	2.9919	0.00751802	0.071201	0.0776493	1.42	0.769046	4.99752	0.103202	1.04245	0.397673	3.547
19	0.01026	0.0772644	0.284537	0.0868004	0.575818	0.0400733	0.0875183	0.052229	0.809387	0.44	0.331559	0.0904269	0.188876	0	0	1.00214	0	0.0362181	0.324277	0.0410319	0.00164763	0.186243	0	0.0526442	0.0217896	0.12745	0.0391488	0.0951163	2.98862	0.00781575	0.0728683	0.0800795	1.42	0.802714	4.9889	0.108872	1.04178	0.413304	3.64929
20	0.0108	0.0805964	0.284456	0.0898657	0.587214	0.0418693	0.0910341	0.0541658	0.794819	0.44	0.341955	0.0939204	0.197917	0	0	1.00595	0	0.0373252	0.338984	0.0432712	0.00168284	0.193577	0	0.0570985	0.0223932	0.104679	0.0408507	0.0981706	2.98349	0.00813767	0.0744243	0.0826127	1.42	0.83373	4.97637	0.114201	1.04066	0.428583	3.74358
21	0.01134	0.0839532	0.284965	0.0928696	0.600766	0.0454843	0.0946789	0.0560732	0.764558	0.44	0.351868	0.0967442	0.2063	0	0	1.01069	0.00818356	0.0381634	0.352888	0.0369124	0.00172765	0.200656	0	0.0608263	0.0230848	0.0830394	0.0425308	0.101031	2.97408	0.00848495	0.0758842	0.0859864	1.42	0.861376	4.98825	0.119181	1.03871	0.443418	3.83272
