TimeSlice	Time	adductorbrevis	adductorlongus	adductormagnus	bicepsfemorisanterior	bicepsfemorisposterior	caudofemoralis	extensordigitorumlongus	flexordigitorumlongus	flexorhallucislongus	gemellusinferior	gemellussuperior	gluteusmaximus	gluteusmedius	gluteusminimus	gracilisanterior	gracilisposterior	illiopsoas	lateralgastrocnemius	medialgastrocnemius	obturatorexternus	obturatorinternus	pectineus	peroneuslongus	piriformis	plantaris	popliteus	quadratusfemoris	rectusfemoris	semimembranosus	semitendinosusaccessory	semitendinosusprincipal	soleus	tensorfascialatae	tibialisanterior	tibialisposterior	vastusintermedius	vastuslateralis	vastusmedialis
10	0.0054	0.0201916	0.0148444	0.0279844	0.0450291	0.0433954	0.0418029	0.0679289	0.0645839	0.0619006	0.0143224	0.019784	0.0183962	0.0215513	0.0198184	0.0287775	0.0326406	0.0217428	0.0518867	0.049294	0.0110488	0.0158144	0.0208921	0.0515973	0.00941478	0.0515976	0.0227978	0.0178973	0.0451152	0.0349918	0.0476242	0.0401094	0.0415283	0.026655	0.0469097	0.047719	0.0356867	0.0411873	0.0396304
11	0.00594	0.0201878	0.014843	0.0279914	0.0450374	0.0434108	0.0418011	0.0679294	0.0645868	0.0619006	0.0143225	0.019786	0.0183983	0.0215503	0.019818	0.0287859	0.0326543	0.0217441	0.0519012	0.0492959	0.0110487	0.0158148	0.0208899	0.0515964	0.00941387	0.051613	0.0228042	0.0178975	0.0451134	0.0349955	0.0476384	0.0401233	0.041537	0.0266597	0.0469097	0.0477244	0.0356834	0.0411844	0.0396281
12	0.00648	0.0201829	0.0148415	0.0279976	0.0450448	0.0434278	0.041799	0.0679248	0.0646146	0.0619059	0.0143227	0.0197884	0.0184009	0.021549	0.0198174	0.0287951	0.0326672	0.0217457	0.0519389	0.0493027	0.0110487	0.0158152	0.0208873	0.0515978	0.0094128	0.0516514	0.0228106	0.0178977	0.0451114	0.0349979	0.0476541	0.0401386	0.0415676	0.0266652	0.0469051	0.0477499	0.0356797	0.0411811	0.0396268
13	0.00702	0.0201788	0.0148396	0.028007	0.0450559	0.043444	0.0417964	0.0679099	0.0646057	0.0619309	0.0143228	0.0197913	0.018404	0.021548	0.0198167	0.0288034	0.032685	0.0217477	0.051945	0.0493269	0.0110486	0.0158156	0.0208841	0.0516303	0.00941148	0.0516586	0.0228184	0.0178979	0.0451098	0.0350034	0.0476689	0.0401528	0.0415678	0.0266721	0.0468836	0.0477499	0.0356758	0.0411777	0.0396198
14	0.00756	0.0201745	0.0148379	0.0280174	0.0450682	0.043466	0.0417942	0.0679124	0.0646024	0.0619309	0.014323	0.0197938	0.0184067	0.0215469	0.0198161	0.0288156	0.0327047	0.0217494	0.0519548	0.0493295	0.0110485	0.0158161	0.0208814	0.0516311	0.00941035	0.0516695	0.0228269	0.0178981	0.0451069	0.0350097	0.0476892	0.0401728	0.0415697	0.0266779	0.0468836	0.0477499	0.0356712	0.0411736	0.0396152
15	0.0081	0.0201695	0.0148362	0.0280276	0.0450804	0.0434904	0.0417919	0.0679138	0.0646163	0.061931	0.0143231	0.0197965	0.0184095	0.0215456	0.0198155	0.028829	0.0327243	0.0217512	0.0519811	0.0493324	0.0110485	0.0158165	0.0208785	0.0516288	0.00940917	0.0516969	0.0228358	0.0178983	0.0451037	0.0350154	0.0477116	0.0401947	0.0415867	0.0266841	0.0468836	0.0477635	0.0356662	0.0411691	0.0396115
16	0.00864	0.0201646	0.0148342	0.028039	0.045094	0.0435148	0.0417892	0.0679071	0.0646228	0.0619443	0.0143233	0.0197995	0.0184128	0.0215443	0.0198148	0.0288423	0.0327461	0.0217533	0.0520015	0.0493471	0.0110484	0.015817	0.0208752	0.0516446	0.00940781	0.0517186	0.0228452	0.0178985	0.0451007	0.0350223	0.047734	0.0402166	0.0415982	0.0266911	0.0468721	0.0477733	0.035661	0.0411645	0.0396054
17	0.00918	0.0201601	0.0148322	0.0280522	0.0451097	0.0435417	0.0417865	0.0679044	0.064618	0.0619539	0.0143235	0.0198024	0.018416	0.0215432	0.0198141	0.0288571	0.0327705	0.0217553	0.0520115	0.0493586	0.0110483	0.0158175	0.020872	0.0516579	0.00940647	0.05173	0.0228554	0.0178988	0.0450972	0.0350308	0.0477586	0.0402408	0.0415987	0.0266981	0.0468638	0.0477733	0.0356554	0.0411595	0.0395981
18	0.00972	0.0201554	0.0148304	0.0280663	0.0451265	0.0435719	0.0417841	0.0679084	0.0646156	0.0619539	0.0143236	0.0198052	0.018419	0.021542	0.0198135	0.028874	0.0327965	0.0217572	0.0520234	0.0493621	0.0110483	0.0158179	0.0208689	0.051659	0.00940522	0.0517433	0.0228662	0.017899	0.0450931	0.0350401	0.0477864	0.0402681	0.0416001	0.0267046	0.0468639	0.0477736	0.0356494	0.0411542	0.0395915
19	0.01026	0.0201501	0.0148286	0.0280793	0.0451419	0.0436041	0.0417816	0.0679104	0.0646425	0.0619542	0.0143238	0.0198081	0.018422	0.0215406	0.0198128	0.028892	0.0328208	0.0217591	0.052062	0.0493659	0.0110482	0.0158184	0.0208658	0.0516555	0.00940396	0.0517832	0.0228767	0.0178992	0.0450886	0.0350479	0.0478158	0.0402971	0.0416266	0.0267112	0.0468637	0.0477967	0.035643	0.0411485	0.0395869
